,datetime,weekday,month,nb_logs,perturbations_type,nb_perturbations,line:IDFM:C01727,line:IDFM:C01728,line:IDFM:C01729,line:IDFM:C01742,line:IDFM:C01743
8469,2021-10-25 13:00:00+00:00,0,10,4465,[],0,0,0,0,1,0
8470,2021-10-25 14:00:00+00:00,0,10,4947,[],0,0,0,0,1,0
8471,2021-10-25 15:00:00+00:00,0,10,6222,[],0,0,0,0,1,0
8472,2021-10-25 16:00:00+00:00,0,10,6516,[],0,0,0,0,1,0
8473,2021-10-25 17:00:00+00:00,0,10,6311,[],0,0,0,0,1,0
8474,2021-10-25 18:00:00+00:00,0,10,5280,[],0,0,0,0,1,0
8475,2021-10-25 19:00:00+00:00,0,10,4551,[],0,0,0,0,1,0
8476,2021-10-25 20:00:00+00:00,0,10,5134,[],0,0,0,0,1,0
8477,2021-10-25 21:00:00+00:00,0,10,4148,['Malveillance'],1,0,0,0,1,0
8478,2021-10-25 22:00:00+00:00,0,10,2900,['Malveillance'],1,0,0,0,1,0
8479,2021-10-25 23:00:00+00:00,0,10,1344,[],0,0,0,0,1,0
8480,2021-10-25 00:00:00+00:00,0,10,162,[],0,0,0,0,0,1
8481,2021-10-25 00:00:00+00:00,0,10,245,[],0,0,0,0,0,1
8482,2021-10-25 01:00:00+00:00,0,10,157,[],0,0,0,0,0,1
8483,2021-10-25 02:00:00+00:00,0,10,186,[],0,0,0,0,0,1
8484,2021-10-25 03:00:00+00:00,0,10,517,[],0,0,0,0,0,1
8485,2021-10-25 04:00:00+00:00,0,10,1137,['Meteo'],1,0,0,0,0,1
8486,2021-10-25 05:00:00+00:00,0,10,2883,['Meteo'],1,0,0,0,0,1
8487,2021-10-25 06:00:00+00:00,0,10,3799,['Meteo'],1,0,0,0,0,1
8488,2021-10-25 07:00:00+00:00,0,10,3518,['Meteo'],1,0,0,0,0,1
8489,2021-10-25 08:00:00+00:00,0,10,2944,['Meteo'],1,0,0,0,0,1
8490,2021-10-25 09:00:00+00:00,0,10,3210,['Meteo'],1,0,0,0,0,1
8491,2021-10-25 10:00:00+00:00,0,10,2859,[],0,0,0,0,0,1
8492,2021-10-25 11:00:00+00:00,0,10,3013,[],0,0,0,0,0,1
8493,2021-10-25 12:00:00+00:00,0,10,3009,[],0,0,0,0,0,1
8494,2021-10-25 13:00:00+00:00,0,10,2823,[],0,0,0,0,0,1
8495,2021-10-25 14:00:00+00:00,0,10,3006,[],0,0,0,0,0,1
8496,2021-10-25 15:00:00+00:00,0,10,3835,[],0,0,0,0,0,1
8497,2021-10-25 16:00:00+00:00,0,10,3976,"['Bagage oublié', 'Bagage oublié']",2,0,0,0,0,1
8498,2021-10-25 17:00:00+00:00,0,10,4805,"['Bagage oublié', 'Bagage oublié']",2,0,0,0,0,1
8499,2021-10-25 18:00:00+00:00,0,10,3593,"['Bagage oublié', 'Bagage oublié']",2,0,0,0,0,1
8500,2021-10-25 19:00:00+00:00,0,10,2564,"['Bagage oublié', 'Bagage oublié']",2,0,0,0,0,1
8501,2021-10-25 20:00:00+00:00,0,10,2734,['Bagage oublié'],1,0,0,0,0,1
8502,2021-10-25 21:00:00+00:00,0,10,2705,[],0,0,0,0,0,1
8503,2021-10-25 22:00:00+00:00,0,10,1595,[],0,0,0,0,0,1
8504,2021-10-25 23:00:00+00:00,0,10,886,[],0,0,0,0,0,1
8505,2021-10-21 00:00:00+00:00,3,10,174,[],0,1,0,0,0,0
8506,2021-10-21 00:00:00+00:00,3,10,190,[],0,1,0,0,0,0
8507,2021-10-21 01:00:00+00:00,3,10,281,[],0,1,0,0,0,0
8508,2021-10-21 02:00:00+00:00,3,10,212,[],0,1,0,0,0,0
8509,2021-10-21 03:00:00+00:00,3,10,597,"['Meteo', 'Meteo', 'Meteo', 'Meteo', 'Obstacle voie']",5,1,0,0,0,0
8510,2021-10-21 04:00:00+00:00,3,10,3894,"['Meteo', 'Meteo', 'Meteo', 'Meteo', 'Obstacle voie']",5,1,0,0,0,0
8511,2021-10-21 05:00:00+00:00,3,10,12187,"['Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Obstacle voie']",8,1,0,0,0,0
8512,2021-10-21 06:00:00+00:00,3,10,11504,"['Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Obstacle voie']",8,1,0,0,0,0
8513,2021-10-21 07:00:00+00:00,3,10,12463,"['Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Obstacle voie']",8,1,0,0,0,0
8514,2021-10-21 08:00:00+00:00,3,10,10669,"['Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Obstacle voie']",9,1,0,0,0,0
8515,2021-10-21 09:00:00+00:00,3,10,6835,"['Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo']",7,1,0,0,0,0
8516,2021-10-21 10:00:00+00:00,3,10,6830,"['Meteo', 'Meteo', 'Meteo', 'Meteo']",4,1,0,0,0,0
8517,2021-10-21 11:00:00+00:00,3,10,7033,"['Meteo', 'Meteo', 'Meteo', 'Meteo']",4,1,0,0,0,0
8518,2021-10-21 12:00:00+00:00,3,10,5461,"['Meteo', 'Meteo', 'Meteo']",3,1,0,0,0,0
8519,2021-10-21 13:00:00+00:00,3,10,6167,"['Meteo', 'Meteo']",2,1,0,0,0,0
8520,2021-10-21 14:00:00+00:00,3,10,6557,"['Meteo', 'Meteo']",2,1,0,0,0,0
8521,2021-10-21 15:00:00+00:00,3,10,8387,"['Meteo', 'Meteo']",2,1,0,0,0,0
8522,2021-10-21 16:00:00+00:00,3,10,7303,"['Meteo', 'Meteo']",2,1,0,0,0,0
8523,2021-10-21 17:00:00+00:00,3,10,6049,"['Meteo', 'Meteo']",2,1,0,0,0,0
8524,2021-10-21 18:00:00+00:00,3,10,5538,"['Meteo', 'Meteo']",2,1,0,0,0,0
8525,2021-10-21 19:00:00+00:00,3,10,4409,['Meteo'],1,1,0,0,0,0
8526,2021-10-21 20:00:00+00:00,3,10,4677,['Meteo'],1,1,0,0,0,0
8527,2021-10-21 21:00:00+00:00,3,10,3547,[],0,1,0,0,0,0
8528,2021-10-21 22:00:00+00:00,3,10,2224,[],0,1,0,0,0,0
8529,2021-10-21 23:00:00+00:00,3,10,1036,[],0,1,0,0,0,0
8530,2021-10-22 00:00:00+00:00,4,10,244,[],0,1,0,0,0,0
8531,2021-10-22 00:00:00+00:00,4,10,172,[],0,1,0,0,0,0
8532,2021-10-21 00:00:00+00:00,3,10,219,[],0,0,1,0,0,0
8533,2021-10-21 00:00:00+00:00,3,10,164,[],0,0,1,0,0,0
8534,2021-10-21 01:00:00+00:00,3,10,260,[],0,0,1,0,0,0
8535,2021-10-21 02:00:00+00:00,3,10,286,[],0,0,1,0,0,0
8536,2021-10-21 03:00:00+00:00,3,10,993,"['Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo']",11,0,1,0,0,0
8537,2021-10-21 04:00:00+00:00,3,10,3618,"['Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo']",18,0,1,0,0,0
8538,2021-10-21 05:00:00+00:00,3,10,9657,"['Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo']",18,0,1,0,0,0
8539,2021-10-21 06:00:00+00:00,3,10,8678,"['Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo']",18,0,1,0,0,0
8540,2021-10-21 07:00:00+00:00,3,10,8861,"['Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo']",18,0,1,0,0,0
8541,2021-10-21 08:00:00+00:00,3,10,8060,"['Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo']",22,0,1,0,0,0
8542,2021-10-21 09:00:00+00:00,3,10,6516,"['Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo']",16,0,1,0,0,0
8543,2021-10-21 10:00:00+00:00,3,10,6135,"['Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo']",15,0,1,0,0,0
8544,2021-10-21 11:00:00+00:00,3,10,6878,"['Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo']",13,0,1,0,0,0
8545,2021-10-21 12:00:00+00:00,3,10,5166,"['Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo']",8,0,1,0,0,0
8546,2021-10-21 13:00:00+00:00,3,10,5594,"['Meteo', 'Meteo', 'Meteo', 'Meteo']",4,0,1,0,0,0
8547,2021-10-21 14:00:00+00:00,3,10,6514,"['Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo']",5,0,1,0,0,0
8548,2021-10-21 15:00:00+00:00,3,10,7374,"['Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo']",6,0,1,0,0,0
8549,2021-10-21 16:00:00+00:00,3,10,6391,"['Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo']",6,0,1,0,0,0
8550,2021-10-21 17:00:00+00:00,3,10,5704,"['Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo']",5,0,1,0,0,0
8551,2021-10-21 18:00:00+00:00,3,10,6109,"['Meteo', 'Meteo', 'Meteo', 'Meteo']",4,0,1,0,0,0
8552,2021-10-21 19:00:00+00:00,3,10,4814,"['Meteo', 'Meteo']",2,0,1,0,0,0
8553,2021-10-21 20:00:00+00:00,3,10,4946,[],0,0,1,0,0,0
8554,2021-10-21 21:00:00+00:00,3,10,3849,[],0,0,1,0,0,0
8555,2021-10-21 22:00:00+00:00,3,10,2463,[],0,0,1,0,0,0
8556,2021-10-21 23:00:00+00:00,3,10,1277,[],0,0,1,0,0,0
8557,2021-10-22 00:00:00+00:00,4,10,282,[],0,0,1,0,0,0
8558,2021-10-22 00:00:00+00:00,4,10,186,[],0,0,1,0,0,0
8559,2021-10-21 00:00:00+00:00,3,10,92,[],0,0,0,1,0,0
8560,2021-10-21 00:00:00+00:00,3,10,16,[],0,0,0,1,0,0
8561,2021-10-21 01:00:00+00:00,3,10,65,[],0,0,0,1,0,0
8562,2021-10-21 02:00:00+00:00,3,10,34,[],0,0,0,1,0,0
8563,2021-10-21 03:00:00+00:00,3,10,127,[],0,0,0,1,0,0
8564,2021-10-21 04:00:00+00:00,3,10,553,"['Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo']",22,0,0,1,0,0
8565,2021-10-21 05:00:00+00:00,3,10,1860,"['Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo']",37,0,0,1,0,0
8566,2021-10-21 06:00:00+00:00,3,10,1532,"['Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo']",44,0,0,1,0,0
8567,2021-10-21 07:00:00+00:00,3,10,1541,"['Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo']",46,0,0,1,0,0
8568,2021-10-21 08:00:00+00:00,3,10,1638,"['Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo']",47,0,0,1,0,0
8569,2021-10-21 09:00:00+00:00,3,10,906,"['Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo']",16,0,0,1,0,0
8570,2021-10-21 10:00:00+00:00,3,10,795,"['Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo']",10,0,0,1,0,0
8571,2021-10-21 11:00:00+00:00,3,10,1062,"['Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo']",8,0,0,1,0,0
8572,2021-10-21 12:00:00+00:00,3,10,1002,"['Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo']",8,0,0,1,0,0
8573,2021-10-21 13:00:00+00:00,3,10,888,"['Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo']",6,0,0,1,0,0
8574,2021-10-21 14:00:00+00:00,3,10,1275,"['Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo']",6,0,0,1,0,0
8575,2021-10-21 15:00:00+00:00,3,10,1682,[],0,0,0,1,0,0
8576,2021-10-21 16:00:00+00:00,3,10,1520,[],0,0,0,1,0,0
8577,2021-10-21 17:00:00+00:00,3,10,1316,[],0,0,0,1,0,0
8578,2021-10-21 18:00:00+00:00,3,10,1068,[],0,0,0,1,0,0
8579,2021-10-21 19:00:00+00:00,3,10,932,[],0,0,0,1,0,0
8580,2021-10-21 20:00:00+00:00,3,10,932,[],0,0,0,1,0,0
8581,2021-10-21 21:00:00+00:00,3,10,878,[],0,0,0,1,0,0
8582,2021-10-21 22:00:00+00:00,3,10,422,[],0,0,0,1,0,0
8583,2021-10-21 23:00:00+00:00,3,10,142,[],0,0,0,1,0,0
8584,2021-10-22 00:00:00+00:00,4,10,64,[],0,0,0,1,0,0
8585,2021-10-22 00:00:00+00:00,4,10,47,[],0,0,0,1,0,0
8586,2021-10-21 00:00:00+00:00,3,10,212,[],0,0,0,0,1,0
8587,2021-10-21 00:00:00+00:00,3,10,274,[],0,0,0,0,1,0
8588,2021-10-21 01:00:00+00:00,3,10,238,[],0,0,0,0,1,0
8589,2021-10-21 02:00:00+00:00,3,10,266,[],0,0,0,0,1,0
8590,2021-10-21 03:00:00+00:00,3,10,966,[],0,0,0,0,1,0
8591,2021-10-21 04:00:00+00:00,3,10,3188,"['Obstacle voie', 'Obstacle voie', 'Obstacle voie']",3,0,0,0,1,0
8592,2021-10-21 05:00:00+00:00,3,10,11625,"['Obstacle voie', 'Obstacle voie', 'Obstacle voie']",3,0,0,0,1,0
8593,2021-10-21 06:00:00+00:00,3,10,11882,"['Obstacle voie', 'Obstacle voie', 'Obstacle voie']",3,0,0,0,1,0
8594,2021-10-21 07:00:00+00:00,3,10,12769,"['Obstacle voie', 'Obstacle voie', 'Obstacle voie']",3,0,0,0,1,0
8595,2021-10-21 08:00:00+00:00,3,10,11707,"['Obstacle voie', 'Obstacle voie', 'Obstacle voie']",3,0,0,0,1,0
8596,2021-10-21 09:00:00+00:00,3,10,8507,"['Obstacle voie', 'Obstacle voie', 'Obstacle voie']",3,0,0,0,1,0
8597,2021-10-21 10:00:00+00:00,3,10,7143,"['Obstacle voie', 'Obstacle voie', 'Obstacle voie', 'Obstacle voie']",4,0,0,0,1,0
8598,2021-10-21 11:00:00+00:00,3,10,7142,"['Obstacle voie', 'Obstacle voie']",2,0,0,0,1,0
8599,2021-10-21 12:00:00+00:00,3,10,5421,"['Obstacle voie', 'Obstacle voie', 'Obstacle voie']",3,0,0,0,1,0
8600,2021-10-21 13:00:00+00:00,3,10,5484,"['Obstacle voie', 'Obstacle voie', 'Obstacle voie']",3,0,0,0,1,0
8601,2021-10-21 14:00:00+00:00,3,10,6215,"['Obstacle voie', 'Obstacle voie', 'Obstacle voie']",3,0,0,0,1,0
8602,2021-10-21 15:00:00+00:00,3,10,6649,[],0,0,0,0,1,0
8603,2021-10-21 16:00:00+00:00,3,10,6202,[],0,0,0,0,1,0
8604,2021-10-21 17:00:00+00:00,3,10,5503,[],0,0,0,0,1,0
8605,2021-10-21 18:00:00+00:00,3,10,5538,[],0,0,0,0,1,0
8606,2021-10-21 19:00:00+00:00,3,10,4801,[],0,0,0,0,1,0
8607,2021-10-21 20:00:00+00:00,3,10,5067,[],0,0,0,0,1,0
8608,2021-10-21 21:00:00+00:00,3,10,4863,[],0,0,0,0,1,0
8609,2021-10-21 22:00:00+00:00,3,10,3281,[],0,0,0,0,1,0
8610,2021-10-21 23:00:00+00:00,3,10,1383,[],0,0,0,0,1,0
8611,2021-10-22 00:00:00+00:00,4,10,326,[],0,0,0,0,1,0
8612,2021-10-22 00:00:00+00:00,4,10,277,[],0,0,0,0,1,0
8613,2021-10-21 00:00:00+00:00,3,10,103,[],0,0,0,0,0,1
8614,2021-10-21 00:00:00+00:00,3,10,179,[],0,0,0,0,0,1
8615,2021-10-21 01:00:00+00:00,3,10,101,[],0,0,0,0,0,1
8616,2021-10-21 02:00:00+00:00,3,10,237,[],0,0,0,0,0,1
8617,2021-10-21 03:00:00+00:00,3,10,478,"['Meteo', 'Meteo']",2,0,0,0,0,1
8618,2021-10-21 04:00:00+00:00,3,10,2053,"['Meteo', 'Meteo', 'Meteo']",3,0,0,0,0,1
8619,2021-10-21 05:00:00+00:00,3,10,5818,"['Meteo', 'Meteo', 'Meteo']",3,0,0,0,0,1
8620,2021-10-21 06:00:00+00:00,3,10,4919,"['Meteo', 'Meteo', 'Meteo']",3,0,0,0,0,1
8621,2021-10-21 07:00:00+00:00,3,10,5986,"['Meteo', 'Meteo', 'Meteo']",3,0,0,0,0,1
8622,2021-10-21 08:00:00+00:00,3,10,5027,"['Meteo', 'Meteo', 'Meteo']",3,0,0,0,0,1
8623,2021-10-21 09:00:00+00:00,3,10,3630,"['Meteo', 'Meteo', 'Meteo']",3,0,0,0,0,1
8624,2021-10-21 10:00:00+00:00,3,10,3426,"['Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo']",6,0,0,0,0,1
8625,2021-10-21 11:00:00+00:00,3,10,4023,"['Meteo', 'Meteo', 'Meteo']",3,0,0,0,0,1
8626,2021-10-21 12:00:00+00:00,3,10,3097,[],0,0,0,0,0,1
8627,2021-10-21 13:00:00+00:00,3,10,3653,[],0,0,0,0,0,1
8628,2021-10-21 14:00:00+00:00,3,10,3662,[],0,0,0,0,0,1
8629,2021-10-21 15:00:00+00:00,3,10,4506,[],0,0,0,0,0,1
8630,2021-10-21 16:00:00+00:00,3,10,3895,[],0,0,0,0,0,1
8631,2021-10-21 17:00:00+00:00,3,10,3289,[],0,0,0,0,0,1
8632,2021-10-21 18:00:00+00:00,3,10,3308,[],0,0,0,0,0,1
8633,2021-10-21 19:00:00+00:00,3,10,2840,[],0,0,0,0,0,1
8634,2021-10-21 20:00:00+00:00,3,10,3294,[],0,0,0,0,0,1
8635,2021-10-21 21:00:00+00:00,3,10,2622,[],0,0,0,0,0,1
8636,2021-10-21 22:00:00+00:00,3,10,1625,[],0,0,0,0,0,1
8637,2021-10-21 23:00:00+00:00,3,10,802,[],0,0,0,0,0,1
8638,2021-10-22 00:00:00+00:00,4,10,167,[],0,0,0,0,0,1
8639,2021-10-22 00:00:00+00:00,4,10,112,[],0,0,0,0,0,1
8640,2021-10-24 00:00:00+00:00,6,10,211,[],0,1,0,0,0,0
8641,2021-10-24 00:00:00+00:00,6,10,284,[],0,1,0,0,0,0
8642,2021-10-24 01:00:00+00:00,6,10,459,[],0,1,0,0,0,0
8643,2021-10-24 02:00:00+00:00,6,10,316,[],0,1,0,0,0,0
8644,2021-10-24 03:00:00+00:00,6,10,472,['Management'],1,1,0,0,0,0
8645,2021-10-24 04:00:00+00:00,6,10,765,['Management'],1,1,0,0,0,0
8646,2021-10-24 05:00:00+00:00,6,10,975,['Management'],1,1,0,0,0,0
8647,2021-10-24 06:00:00+00:00,6,10,1379,[],0,1,0,0,0,0
8648,2021-10-24 07:00:00+00:00,6,10,2323,[],0,1,0,0,0,0
8649,2021-10-24 08:00:00+00:00,6,10,3262,[],0,1,0,0,0,0
8650,2021-10-24 09:00:00+00:00,6,10,3426,[],0,1,0,0,0,0
8651,2021-10-24 10:00:00+00:00,6,10,3276,[],0,1,0,0,0,0
8652,2021-10-24 11:00:00+00:00,6,10,3669,[],0,1,0,0,0,0
8653,2021-10-24 12:00:00+00:00,6,10,3626,[],0,1,0,0,0,0
8654,2021-10-24 13:00:00+00:00,6,10,3483,[],0,1,0,0,0,0
8655,2021-10-24 14:00:00+00:00,6,10,3781,['Management'],1,1,0,0,0,0
8656,2021-10-24 15:00:00+00:00,6,10,4477,"['Management', 'Management']",2,1,0,0,0,0
8657,2021-10-24 16:00:00+00:00,6,10,4359,"['Management', 'Management']",2,1,0,0,0,0
8658,2021-10-24 17:00:00+00:00,6,10,4791,"['Management', 'Management']",2,1,0,0,0,0
8659,2021-10-24 18:00:00+00:00,6,10,4602,['Management'],1,1,0,0,0,0
8660,2021-10-24 19:00:00+00:00,6,10,4711,[],0,1,0,0,0,0
8661,2021-10-24 20:00:00+00:00,6,10,3869,[],0,1,0,0,0,0
8662,2021-10-24 21:00:00+00:00,6,10,3899,[],0,1,0,0,0,0
8663,2021-10-24 22:00:00+00:00,6,10,2309,[],0,1,0,0,0,0
8664,2021-10-24 23:00:00+00:00,6,10,1135,[],0,1,0,0,0,0
8665,2021-10-24 00:00:00+00:00,6,10,390,[],0,0,1,0,0,0
8666,2021-10-24 00:00:00+00:00,6,10,403,[],0,0,1,0,0,0
8667,2021-10-24 01:00:00+00:00,6,10,605,[],0,0,1,0,0,0
8668,2021-10-24 02:00:00+00:00,6,10,553,[],0,0,1,0,0,0
8669,2021-10-24 03:00:00+00:00,6,10,613,[],0,0,1,0,0,0
8670,2021-10-24 04:00:00+00:00,6,10,1172,"['Meteo', 'Meteo', 'Meteo', 'Meteo']",4,0,1,0,0,0
8671,2021-10-24 05:00:00+00:00,6,10,1319,"['Meteo', 'Meteo', 'Meteo', 'Meteo']",4,0,1,0,0,0
8672,2021-10-24 06:00:00+00:00,6,10,2070,"['Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo']",6,0,1,0,0,0
8673,2021-10-24 07:00:00+00:00,6,10,3092,"['Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Train en panne', 'Train en panne', 'Train en panne', 'Train en panne']",10,0,1,0,0,0
8674,2021-10-24 08:00:00+00:00,6,10,4061,"['Obstacle voie', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Train en panne', 'Train en panne', 'Train en panne', 'Train en panne', 'Train en panne', 'Train en panne', 'Train en panne', 'Train en panne']",15,0,1,0,0,0
8675,2021-10-24 09:00:00+00:00,6,10,4426,"['Obstacle voie', 'Obstacle voie', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Meteo', 'Train en panne', 'Train en panne', 'Train en panne', 'Train en panne', 'Train en panne', 'Train en panne', 'Train en panne', 'Train en panne', 'Train en panne']",17,0,1,0,0,0
8676,2021-10-24 10:00:00+00:00,6,10,4576,"['Obstacle voie', 'Obstacle voie', 'Train en panne', 'Train en panne', 'Train en panne', 'Train en panne', 'Train en panne', 'Train en panne', 'Train en panne', 'Train en panne', 'Train en panne']",11,0,1,0,0,0
8677,2021-10-24 11:00:00+00:00,6,10,4608,['Train en panne'],1,0,1,0,0,0
8678,2021-10-24 12:00:00+00:00,6,10,4037,[],0,0,1,0,0,0
8679,2021-10-24 13:00:00+00:00,6,10,4197,['Bagage oublié'],1,0,1,0,0,0
8680,2021-10-24 14:00:00+00:00,6,10,4374,['Bagage oublié'],1,0,1,0,0,0
8681,2021-10-24 15:00:00+00:00,6,10,4918,"['Bagage oublié', 'Bagage oublié']",2,0,1,0,0,0
8682,2021-10-24 16:00:00+00:00,6,10,5292,['Bagage oublié'],1,0,1,0,0,0
8683,2021-10-24 17:00:00+00:00,6,10,5606,['Bagage oublié'],1,0,1,0,0,0
8684,2021-10-24 18:00:00+00:00,6,10,5234,[],0,0,1,0,0,0
8685,2021-10-24 19:00:00+00:00,6,10,5105,[],0,0,1,0,0,0
8686,2021-10-24 20:00:00+00:00,6,10,4584,[],0,0,1,0,0,0
8687,2021-10-24 21:00:00+00:00,6,10,4315,[],0,0,1,0,0,0
8688,2021-10-24 22:00:00+00:00,6,10,3230,[],0,0,1,0,0,0
8689,2021-10-24 23:00:00+00:00,6,10,1416,[],0,0,1,0,0,0
8690,2021-10-24 00:00:00+00:00,6,10,21,[],0,0,0,1,0,0
8691,2021-10-24 00:00:00+00:00,6,10,87,[],0,0,0,1,0,0
